#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
2730729	203228	10248	128456	115542	-	tcag7.985	C9orf72	POP7	ALSFTD|FTDALS	0610037N12Rik|RPP2|RPP20	Two-hybrid	physical	Luck K (2020)	32296183	9606	9606	High Throughput	-	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID
2730730	203228	140775	128456	126704	-	-	C9orf72	SMCR8	ALSFTD|FTDALS	-	Two-hybrid	physical	Luck K (2020)	32296183	9606	9606	High Throughput	-	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID
2730731	203228	375593	128456	131985	-	-	C9orf72	TRIM73	ALSFTD|FTDALS	TRIM50B	Two-hybrid	physical	Luck K (2020)	32296183	9606	9606	High Throughput	-	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID
2730732	203228	8224	128456	113857	-	LL22NC03-28H9.1	C9orf72	SYN3	ALSFTD|FTDALS	-	Two-hybrid	physical	Luck K (2020)	32296183	9606	9606	High Throughput	-	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID
2806082	-	203228	4383874	128456	-	-	ORF9b	C9orf72	SARS-CoV2 ORF9b|SARS-CoV-2 ORF9b|9b|ORF9B_SARS2|PRO_0000449657	ALSFTD|FTDALS	Proximity Label-MS	physical	St-Germain JR (2020)	888800000109	2697049	9606	High Throughput	117.0	-	-	BioID|SAINT analysis was used to identify SARS-CoV-2 viral-host proximity interactions in human HEK-293 cells and those with a Bayesian FDR =< 0.01 were considered high confidence. Scores are the sum of peptide counts from four mass spec runs with a higher score indicating a higher degree of connectivity between proteins.	-	BIOGRID
2806083	43740571	203228	4383846	128456	GU280_gp05	-	M	C9orf72	mem|membrane|SARS-CoV2 M|M protein|SARS-CoV-2 M|VME1_SARS2|PRO_0000449652	ALSFTD|FTDALS	Proximity Label-MS	physical	St-Germain JR (2020)	888800000109	2697049	9606	High Throughput	58.0	-	-	BioID|SAINT analysis was used to identify SARS-CoV-2 viral-host proximity interactions in human HEK-293 cells and those with a Bayesian FDR =< 0.01 were considered high confidence. Scores are the sum of peptide counts from four mass spec runs with a higher score indicating a higher degree of connectivity between proteins.	-	BIOGRID
2806084	43740578	203228	4383855	128456	GU280_gp01_nsp6	-	nsp6	C9orf72	ORF1ab|ORF1ab-nsp6|SARS-CoV2 nsp6|SARS-CoV-2 nsp6|R1AB_SARS2|PRO_0000449624	ALSFTD|FTDALS	Proximity Label-MS	physical	St-Germain JR (2020)	888800000109	2697049	9606	High Throughput	150.0	-	-	BioID|SAINT analysis was used to identify SARS-CoV-2 viral-host proximity interactions in human HEK-293 cells and those with a Bayesian FDR =< 0.01 were considered high confidence. Scores are the sum of peptide counts from four mass spec runs with a higher score indicating a higher degree of connectivity between proteins.	-	BIOGRID
2806085	43740578	203228	4383853	128456	GU280_gp01_nsp4	-	nsp4	C9orf72	ORF1ab|ORF1ab-nsp4|SARS-CoV2 nsp4|SARS-CoV-2 nsp4|R1AB_SARS2|PRO_0000449622	ALSFTD|FTDALS	Proximity Label-MS	physical	St-Germain JR (2020)	888800000109	2697049	9606	High Throughput	70.0	-	-	BioID|SAINT analysis was used to identify SARS-CoV-2 viral-host proximity interactions in human HEK-293 cells and those with a Bayesian FDR =< 0.01 were considered high confidence. Scores are the sum of peptide counts from four mass spec runs with a higher score indicating a higher degree of connectivity between proteins.	-	BIOGRID
2816284	7982	203228	113695	128456	-	-	ST7	C9orf72	ETS7q|FAM4A|FAM4A1|HELG|RAY1|SEN4|TSG7	ALSFTD|FTDALS	Proximity Label-MS	physical	Youn JY (2018)	29395067	9606	9606	Low Throughput	-	-	-	BioID|High confidence interactions had a SAINTexpress score or AvgP >= 0.95.	-	BIOGRID
2850389	55218	203228	120514	128456	-	-	EXD2	C9orf72	C14orf114|EXDL2	ALSFTD|FTDALS	Proximity Label-MS	physical	Antonicka H (2020)	32877691	9606	9606	High Throughput	1.0	-	-	interaction assayed using BioID|interactions were considered high confidence if they had a Bayesian False Discovery Rate of 1% or less|the Saint Score for the interaction (or the maximum of any bait-prey combinations that had multiple scores) is shown	-	BIOGRID
2850914	51024	203228	119230	128456	CGI-135	-	FIS1	C9orf72	TTC11	ALSFTD|FTDALS	Proximity Label-MS	physical	Antonicka H (2020)	32877691	9606	9606	High Throughput	1.0	-	-	interaction assayed using BioID|interactions were considered high confidence if they had a Bayesian False Discovery Rate of 1% or less|the Saint Score for the interaction (or the maximum of any bait-prey combinations that had multiple scores) is shown	-	BIOGRID
2851041	23770	203228	117270	128456	-	-	FKBP8	C9orf72	FKBP38|FKBPr38	ALSFTD|FTDALS	Proximity Label-MS	physical	Antonicka H (2020)	32877691	9606	9606	High Throughput	1.0	-	-	interaction assayed using BioID|interactions were considered high confidence if they had a Bayesian False Discovery Rate of 1% or less|the Saint Score for the interaction (or the maximum of any bait-prey combinations that had multiple scores) is shown	-	BIOGRID
2852778	54708	203228	120105	128456	RP11-543N17.3	-	MARCH5	C9orf72	MARCH-V|MITOL|RNF153	ALSFTD|FTDALS	Proximity Label-MS	physical	Antonicka H (2020)	32877691	9606	9606	High Throughput	1.0	-	-	interaction assayed using BioID|interactions were considered high confidence if they had a Bayesian False Discovery Rate of 1% or less|the Saint Score for the interaction (or the maximum of any bait-prey combinations that had multiple scores) is shown	-	BIOGRID
2852860	57506	203228	121570	128456	-	-	MAVS	C9orf72	CARDIF|IPS-1|IPS1|VISA	ALSFTD|FTDALS	Proximity Label-MS	physical	Antonicka H (2020)	32877691	9606	9606	High Throughput	1.0	-	-	interaction assayed using BioID|interactions were considered high confidence if they had a Bayesian False Discovery Rate of 1% or less|the Saint Score for the interaction (or the maximum of any bait-prey combinations that had multiple scores) is shown	-	BIOGRID
2853897	9927	203228	115255	128456	RP5-1077B9.3	-	MFN2	C9orf72	CMT2A|CMT2A2|CPRP1|HSG|MARF	ALSFTD|FTDALS	Proximity Label-MS	physical	Antonicka H (2020)	32877691	9606	9606	High Throughput	0.98	-	-	interaction assayed using BioID|interactions were considered high confidence if they had a Bayesian False Discovery Rate of 1% or less|the Saint Score for the interaction (or the maximum of any bait-prey combinations that had multiple scores) is shown	-	BIOGRID
2854988	23787	203228	117286	128456	RP1-90K10.1	-	MTCH1	C9orf72	CGI-64|PIG60|PSAP|SLC25A49	ALSFTD|FTDALS	Proximity Label-MS	physical	Antonicka H (2020)	32877691	9606	9606	High Throughput	1.0	-	-	interaction assayed using BioID|interactions were considered high confidence if they had a Bayesian False Discovery Rate of 1% or less|the Saint Score for the interaction (or the maximum of any bait-prey combinations that had multiple scores) is shown	-	BIOGRID
2855107	23788	203228	117287	128456	HSPC032	-	MTCH2	C9orf72	MIMP|SLC25A50	ALSFTD|FTDALS	Proximity Label-MS	physical	Antonicka H (2020)	32877691	9606	9606	High Throughput	1.0	-	-	interaction assayed using BioID|interactions were considered high confidence if they had a Bayesian False Discovery Rate of 1% or less|the Saint Score for the interaction (or the maximum of any bait-prey combinations that had multiple scores) is shown	-	BIOGRID
2856962	54940	203228	120280	128456	-	-	OCIAD1	C9orf72	ASRIJ|OCIA|TPA018	ALSFTD|FTDALS	Proximity Label-MS	physical	Antonicka H (2020)	32877691	9606	9606	High Throughput	1.0	-	-	interaction assayed using BioID|interactions were considered high confidence if they had a Bayesian False Discovery Rate of 1% or less|the Saint Score for the interaction (or the maximum of any bait-prey combinations that had multiple scores) is shown	-	BIOGRID
2857737	5770	203228	111736	128456	-	-	PTPN1	C9orf72	PTP1B	ALSFTD|FTDALS	Proximity Label-MS	physical	Antonicka H (2020)	32877691	9606	9606	High Throughput	1.0	-	-	interaction assayed using BioID|interactions were considered high confidence if they had a Bayesian False Discovery Rate of 1% or less|the Saint Score for the interaction (or the maximum of any bait-prey combinations that had multiple scores) is shown	-	BIOGRID
2857972	89941	203228	124646	128456	LA16c-313D11.4	-	RHOT2	C9orf72	ARHT2|C16orf39|MIRO-2|MIRO2|RASL	ALSFTD|FTDALS	Proximity Label-MS	physical	Antonicka H (2020)	32877691	9606	9606	High Throughput	1.0	-	-	interaction assayed using BioID|interactions were considered high confidence if they had a Bayesian False Discovery Rate of 1% or less|the Saint Score for the interaction (or the maximum of any bait-prey combinations that had multiple scores) is shown	-	BIOGRID
2858148	55177	203228	120476	128456	hucep-10	-	RMDN3	C9orf72	FAM82A2|FAM82C|RMD-3|RMD3|ptpip51	ALSFTD|FTDALS	Proximity Label-MS	physical	Antonicka H (2020)	32877691	9606	9606	High Throughput	1.0	-	-	interaction assayed using BioID|interactions were considered high confidence if they had a Bayesian False Discovery Rate of 1% or less|the Saint Score for the interaction (or the maximum of any bait-prey combinations that had multiple scores) is shown	-	BIOGRID
2858913	91137	203228	124798	128456	-	-	SLC25A46	C9orf72	-	ALSFTD|FTDALS	Proximity Label-MS	physical	Antonicka H (2020)	32877691	9606	9606	High Throughput	1.0	-	-	interaction assayed using BioID|interactions were considered high confidence if they had a Bayesian False Discovery Rate of 1% or less|the Saint Score for the interaction (or the maximum of any bait-prey combinations that had multiple scores) is shown	-	BIOGRID
2938976	64215	203228	122105	128456	RP11-399C16.1	-	DNAJC1	C9orf72	DNAJL1|ERdj1|HTJ1|MTJ1	ALSFTD|FTDALS	Proximity Label-MS	physical	Piette BL (2021)	33957083	9606	9606	High Throughput	145.0	-	-	BioID|High confidence proximal protein interactions had an average probability of the identified interaction (AvgP) >= 0.98. The associated score represents the fold change of spectral counts (or intensities) for each individual interaction.	-	BIOGRID
2939343	548645	203228	139240	128456	-	-	DNAJC25	C9orf72	bA16L21.2.1	ALSFTD|FTDALS	Proximity Label-MS	physical	Piette BL (2021)	33957083	9606	9606	High Throughput	155.0	-	-	BioID|High confidence proximal protein interactions had an average probability of the identified interaction (AvgP) >= 0.98. The associated score represents the fold change of spectral counts (or intensities) for each individual interaction.	-	BIOGRID
2940799	11231	203228	116397	128456	RP1-191J18.4	-	SEC63	C9orf72	DNAJC23|ERdj2|PRO2507|SEC63L	ALSFTD|FTDALS	Proximity Label-MS	physical	Piette BL (2021)	33957083	9606	9606	High Throughput	95.0	-	-	BioID|High confidence proximal protein interactions had an average probability of the identified interaction (AvgP) >= 0.98. The associated score represents the fold change of spectral counts (or intensities) for each individual interaction.	-	BIOGRID
2987420	2010	203228	108325	128456	XX-FW88778H2.1	-	EMD	C9orf72	EDMD|LEMD5|STA	ALSFTD|FTDALS	Proximity Label-MS	physical	Go CD (2021)	34079125	9606	9606	High Throughput	70.0	-	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID
2992640	3920	203228	110114	128456	-	-	LAMP2	C9orf72	CD107b|LAMP-2|LAMPB|LGP110	ALSFTD|FTDALS	Proximity Label-MS	physical	Go CD (2021)	34079125	9606	9606	High Throughput	35.0	-	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID
2993785	55004	203228	120336	128456	PP7157	-	LAMTOR1	C9orf72	C11orf59|PDRO|Ragulator1|p18|p27RF-Rho	ALSFTD|FTDALS	Proximity Label-MS	physical	Go CD (2021)	34079125	9606	9606	High Throughput	110.0	-	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID
3001631	11021	203228	116211	128456	-	-	RAB35	C9orf72	H-ray|RAB1C|RAY	ALSFTD|FTDALS	Proximity Label-MS	physical	Go CD (2021)	34079125	9606	9606	High Throughput	35.0	-	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID
3003322	9367	203228	114768	128456	-	-	RAB9A	C9orf72	RAB9	ALSFTD|FTDALS	Proximity Label-MS	physical	Go CD (2021)	34079125	9606	9606	High Throughput	155.0	-	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID
3010474	7414	203228	113257	128456	RP11-178G16.3	-	VCL	C9orf72	CMD1W|CMH15|HEL114|MV|MVCL	ALSFTD|FTDALS	Proximity Label-MS	physical	Go CD (2021)	34079125	9606	9606	High Throughput	17.6	-	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID
3050103	203228	140775	128456	126704	-	-	C9orf72	SMCR8	ALSFTD|FTDALS	-	Affinity Capture-MS	physical	Huttlin EL (2021)	33961781	9606	9606	High Throughput	0.999999989	-	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.999999989, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID
3133976	203228	55255	128456	120546	-	MSTP048	C9orf72	WDR41	ALSFTD|FTDALS	-	Affinity Capture-MS	physical	Huttlin EL (2021)	33961781	9606	9606	High Throughput	0.999999661	-	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.999999661, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID
3211631	5045	203228	111082	128456	-	-	FURIN	C9orf72	FUR|PACE|PCSK3|SPC1	ALSFTD|FTDALS	Proximity Label-MS	physical	Liu X (2021)	34709727	9606	9606	High Throughput	0.96	-	-	BioID|High confidence interactions are assigned based on their statistical filtering score (BFDR =< 0.01) and further refined using the CRAPome contaminant repository.|The associated score is the original published SAINT score determined by the authors using Significance Analysis of INTeractome (SAINT) express version 3.6.0.	-	BIOGRID
3211833	8519	203228	114091	128456	-	-	IFITM1	C9orf72	9-27|CD225|DSPA2a|IFI17|LEU13	ALSFTD|FTDALS	Proximity Label-MS	physical	Liu X (2021)	34709727	9606	9606	High Throughput	1.0	-	-	BioID|High confidence interactions are assigned based on their statistical filtering score (BFDR =< 0.01) and further refined using the CRAPome contaminant repository.|The associated score is the original published SAINT score determined by the authors using Significance Analysis of INTeractome (SAINT) express version 3.6.0.	-	BIOGRID
3212748	10410	203228	115681	128456	-	-	IFITM3	C9orf72	1-8U|DSPA2b|IP15	ALSFTD|FTDALS	Proximity Label-MS	physical	Liu X (2021)	34709727	9606	9606	High Throughput	0.89	-	-	BioID|High confidence interactions are assigned based on their statistical filtering score (BFDR =< 0.01) and further refined using the CRAPome contaminant repository.|The associated score is the original published SAINT score determined by the authors using Significance Analysis of INTeractome (SAINT) express version 3.6.0.	-	BIOGRID
3214183	43740571	203228	4383846	128456	GU280_gp05	-	M	C9orf72	mem|membrane|SARS-CoV2 M|M protein|SARS-CoV-2 M|VME1_SARS2|PRO_0000449652	ALSFTD|FTDALS	Proximity Label-MS	physical	Liu X (2021)	34709727	2697049	9606	High Throughput	0.98	-	-	BioID|High confidence interactions are assigned based on their statistical filtering score (BFDR =< 0.01) and further refined using the CRAPome contaminant repository.|The associated score is the original published SAINT score determined by the authors using Significance Analysis of INTeractome (SAINT) express version 3.6.0.	-	BIOGRID
3320491	9821	203228	115160	128456	-	-	RB1CC1	C9orf72	ATG17|CC1|FIP200|PPP1R131	ALSFTD|FTDALS	Affinity Capture-MS	physical	Schluetermann D (2021)	34226595	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3326758	391	203228	106884	128456	-	-	RHOG	C9orf72	ARHG	ALSFTD|FTDALS	Affinity Capture-MS	physical	Bagci H (2019)	31871319	9606	9606	High Throughput	-	-	-	AvgP greater or equal to 0.95 assessed by SAINT express|BioID|RHOG WT bait, interaction in HEK293 cells|RHOG-G12V active mutant bait, interaction in HEK293 cells	-	BIOGRID
3326989	387	203228	106880	128456	-	-	RHOA	C9orf72	ARH12|ARHA|RHO12|RHOH12	ALSFTD|FTDALS	Affinity Capture-MS	physical	Bagci H (2019)	31871319	9606	9606	High Throughput	-	-	-	AvgP greater or equal to 0.95 assessed by SAINT express|BioID|RHOA WT bait, interaction in HEK293 cells	-	BIOGRID
3327822	23433	203228	117001	128456	-	-	RHOQ	C9orf72	ARHQ|HEL-S-42|RASL7A|TC10|TC10A	ALSFTD|FTDALS	Affinity Capture-MS	physical	Bagci H (2019)	31871319	9606	9606	High Throughput	-	-	-	AvgP greater or equal to 0.95 assessed by SAINT express|BioID|RHOQ-G18V active mutant bait, interaction in HEK293 cells	-	BIOGRID
3379023	7879	203228	113624	128456	-	-	RAB7A	C9orf72	PRO2706|RAB7	ALSFTD|FTDALS	Proximity Label-MS	physical	Yan BR (2021)	34432599	9606	9606	High Throughput	0.0	-	-	+CCCP WT score 0|-CCCP WT score 0|Proximity Label-MS was carried out to identify high confidence protein-protein interactors with FDR<1% (FDR reported)	-	BIOGRID
3402115	5071	203228	111105	128456	KB-152G3.1	-	PARK2	C9orf72	AR-JP|LPRS2|PDJ|PRKN	ALSFTD|FTDALS	Affinity Capture-MS	physical	Sun X (2022)	35509820	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3465016	5071	203228	111105	128456	KB-152G3.1	-	PARK2	C9orf72	AR-JP|LPRS2|PDJ|PRKN	ALSFTD|FTDALS	Affinity Capture-MS	physical	Sun X (2022)	35256949	9606	9606	High Throughput	-	-	-	Affinity capture MS was carried out to identify high confidence protein-protein interactors of PARK2 under SAHA treatment.	-	BIOGRID
3507235	2046	203228	108360	128456	RP1-61A9.3	-	EPHA8	C9orf72	EEK|EK3|HEK3	ALSFTD|FTDALS	Proximity Label-MS	physical	Salokas K (2022)	35384245	9606	9606	High Throughput	0.03	-	-	Proximity Label-MS was carried out to identify high confidence protein interactors with a BFDR of less than or equal to 0.05 (BFDR score reported)	-	BIOGRID
3508445	5979	203228	111911	128456	-	-	RET	C9orf72	CDHF12|CDHR16|HSCR1|MEN2A|MEN2B|MTC1|PTC|RET-ELE1|RET51	ALSFTD|FTDALS	Proximity Label-MS	physical	Salokas K (2022)	35384245	9606	9606	High Throughput	0.03	-	-	Proximity Label-MS was carried out to identify high confidence protein interactors with a BFDR of less than or equal to 0.05 (BFDR score reported)	-	BIOGRID
3524888	203228	43740578	128456	4383852	-	GU280_gp01_nsp3	C9orf72	nsp3	ALSFTD|FTDALS	ORF1ab|ORF1ab-nsp3|SARS-CoV2 nsp3|SARS-CoV-2 nsp3|R1AB_SARS2|PRO_0000449621	Protein-RNA	physical	Lavigne M (2021)	34232992	9606	2697049	Low Throughput	-	-	-	-	-	BIOGRID
3567980	55054	203228	120375	128456	hCG_1817841	-	ATG16L1	C9orf72	APG16L|ATG16A|ATG16L|IBD10|WDR30	ALSFTD|FTDALS	Proximity Label-MS	physical	Raisch J (2023)	37689310	9606	9606	High Throughput	-	-	-	BioID	-	BIOGRID
3578045	19330	203228	202536	128456	-	-	Rab18	C9orf72	AA959686	ALSFTD|FTDALS	Proximity Label-MS	physical	Kiss RS (2023)	37774976	10090	9606	High Throughput	-	-	-	BioID|HeLa cells|Presence in 2 or more replicate experiments|TRAPPII-null:wild-type intensity ratio less than or equal to 0.5, indicator of true effector	-	BIOGRID
3699953	55138	203228	120442	128456	-	-	FAM90A1	C9orf72	-	ALSFTD|FTDALS	Affinity Capture-MS	physical	Alerasool N (2022)	35016035	9606	9606	High Throughput	-	-	-	Affinity-capture MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID
3733568	51366	203228	119501	128456	-	-	UBR5	C9orf72	DD5|EDD|EDD1|HYD	ALSFTD|FTDALS	Affinity Capture-Western	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733569	203228	51366	128456	119501	-	-	C9orf72	UBR5	ALSFTD|FTDALS	DD5|EDD|EDD1|HYD	Affinity Capture-Western	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733570	203228	5704	128456	111677	-	-	C9orf72	PSMC4	ALSFTD|FTDALS	MIP224|RPT3|S6|TBP-7|TBP7	Affinity Capture-Western	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733571	203228	8266	128456	113885	-	XX-FW89031B12.1	C9orf72	UBL4A	ALSFTD|FTDALS	DX254E|DXS254E|G6PD|GDX|GET5|MDY2|TMA24|UBL4	Affinity Capture-Western	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733572	203228	6449	128456	112347	-	-	C9orf72	SGTA	ALSFTD|FTDALS	SGT|alphaSGT|hSGT	Affinity Capture-Western	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733573	203228	7917	128456	113647	-	DADB-70P7.10-021	C9orf72	BAG6	ALSFTD|FTDALS	BAG-6|BAT3|D6S52E|G3	Affinity Capture-Western	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
3733574	203228	51608	128456	119636	-	CGI-20	C9orf72	GET4	ALSFTD|FTDALS	C7orf20|CEE|TRC35	Affinity Capture-Western	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
